Date;Time;Routine;Exercise;Set;Weight;Reps;Duration;Distance;Para6;Para7;Para8;Para9;Para10;Note;Type;Book;Version1
13.05.2025;21:22:44;B;Rosca Direta com Barra (em pé);1;15.0;12.0;;;;;;;;;1;1;1
13.05.2025;21:23:00;B;Rosca Direta com Barra (em pé);2;15.0;12.0;;;98.0;105.0;;;;;1;1;1
13.05.2025;21:23:13;B;Rosca Direta com Barra (em pé);3;15.0;12.0;;;86.0;86.0;;;;;1;1;1
13.05.2025;21:24:48;B;Crucifixo inverso na máquina (sentado);1;32.0;10.0;;;89.0;112.0;;;;;1;1;1
13.05.2025;21:26:27;B;Crucifixo inverso na máquina (sentado);2;32.0;12.0;;;86.0;86.0;;;;;1;1;1
13.05.2025;21:28:11;B;Crucifixo inverso na máquina (sentado);3;32.0;12.0;;;;;;;;;1;1;1
14.05.2025;09:58:20;C;Agachamento Sumô;1;16.0;15.0;;;81.0;81.0;;;;;1;1;1
14.05.2025;10:00:25;C;Agachamento Sumô;2;16.0;15.0;;;108.0;135.0;;;;;1;1;1
14.05.2025;10:02:46;C;Agachamento Sumô;3;16.0;15.0;;;114.0;147.0;;;;;1;1;1
14.05.2025;10:06:30;C;Agachamento Sumô;4;16.0;15.0;;;119.0;142.0;;;;;1;1;1
14.05.2025;10:08:26;C;Leg Press 45 graus;1;15.0;12.0;;;105.0;129.0;;;;;1;1;1
14.05.2025;10:10:13;C;Leg Press 45 graus;2;15.0;10.0;;;81.0;81.0;;;;;1;1;1
14.05.2025;10:11:44;C;Leg Press 45 graus;3;15.0;8.0;;;126.0;126.0;;;;;1;1;1
14.05.2025;10:14:29;C;Cadeira extensora;1;27.0;10.0;;;127.0;129.0;;;;;1;1;1
14.05.2025;10:16:12;C;Cadeira extensora;2;27.0;10.0;;;131.0;131.0;;;;;1;1;1
14.05.2025;10:18:17;C;Cadeira extensora;3;27.0;10.0;;;;;;;;;1;1;1
14.05.2025;10:22:53;C;Afundo 3x8 (cada lado);1;0.0;8.0;;;;;;;;;1;1;1
14.05.2025;10:25:06;C;Afundo 3x8 (cada lado);2;0.0;8.0;;;135.0;135.0;;;;;1;1;1
14.05.2025;10:27:24;C;Afundo 3x8 (cada lado);3;0.0;8.0;;;;;;;;;1;1;1
14.05.2025;10:29:48;C;Prancha (apoio nos antebraços);1;0.0;8.0;;;;;;;;;1;1;1
14.05.2025;10:31:45;C;Prancha (apoio nos antebraços);2;0.0;8.0;60.0;;120.0;121.0;;;;;1;1;1
14.05.2025;10:33:41;C;Prancha (apoio nos antebraços);3;0.25;8.0;60.0;;113.0;113.0;;;;;1;1;1
14.05.2025;10:38:13;C;Elevação de panturrilha na máquina (sentado);1;20.0;15.0;;;112.0;112.0;;;;;1;1;1
14.05.2025;10:40:21;C;Elevação de panturrilha na máquina (sentado);2;20.0;15.0;60.0;;65.0;65.0;;;;;1;1;1
14.05.2025;10:43:56;C;Elevação de panturrilha na máquina (sentado);3;20.0;15.0;15.0;;97.0;130.0;;;;;1;1;1
14.05.2025;10:47:14;C;Elevação de panturrilha na máquina (em pé);1;15.0;12.0;;;93.0;123.0;;;;;1;1;1
14.05.2025;10:49:30;C;Elevação de panturrilha na máquina (em pé);2;15.0;12.0;;;131.0;131.0;;;;;1;1;1
14.05.2025;10:50:59;C;Elevação de panturrilha na máquina (em pé);3;15.0;12.0;;;;;;;;;1;1;1
15.05.2025;09:10:58;D;Supino Articulado Máquina (Pré-ativação);1;60.0;12.0;;;;;;;;;1;1;1
15.05.2025;09:13:25;D;Supino Articulado Máquina (Pré-ativação);2;40.0;12.0;;;54.0;54.0;;;;;1;1;1
15.05.2025;09:14:49;D;Supino Articulado Máquina (Pré-ativação);3;70.0;10.0;;;54.0;54.0;;;;;1;1;1
15.05.2025;09:18:11;D;Supino Articulado Máquina (Pré-ativação);4;50.0;12.0;;;54.0;54.0;;;;;1;1;1
15.05.2025;09:20:23;D;Supino Articulado Máquina (Pré-ativação);5;50.0;12.0;;;;;;;;;1;1;1
15.05.2025;09:24:05;D;Crossover Polia Alta;1;10.0;15.0;;;;;;;;;1;1;1
15.05.2025;09:26:35;D;Crossover Polia Alta;2;10.0;15.0;;;;;;;;;1;1;1
15.05.2025;09:29:15;D;Crossover Polia Alta;3;10.0;15.0;;;97.0;100.0;;;;;1;1;1
15.05.2025;09:31:19;D;Crossover Polia Alta;4;10.0;15.0;;;;;;;;;1;1;1
15.05.2025;09:44:35;D;Tríceps Polia Barra Reta;1;25.0;15.0;;;93.0;98.0;;;;;1;1;1
15.05.2025;09:46:01;D;Tríceps Polia Barra Reta;2;25.0;15.0;;;88.0;88.0;;;;;1;1;1
15.05.2025;09:47:49;D;Tríceps Polia Barra Reta;3;30.0;15.0;;;88.0;88.0;;;;;1;1;1
15.05.2025;09:50:33;D;Tríceps Polia Barra Reta;4;25.0;15.0;;;88.0;88.0;;;;;1;1;1
15.05.2025;09:53:30;D;Supino na Máquina (inclinado);1;40.0;10.0;;;72.0;89.0;;;;;1;1;1
15.05.2025;09:56:55;D;Supino na Máquina (inclinado);2;30.0;10.0;;;89.0;89.0;;;;;1;1;1
15.05.2025;09:58:40;D;Supino na Máquina (inclinado);3;30.0;8.0;;;89.0;89.0;;;;;1;1;1
15.05.2025;10:04:39;D;Crossover Polia Baixa;1;10.0;15.0;;;;;;;;;1;1;1
15.05.2025;10:06:32;D;Crossover Polia Baixa;2;10.0;12.0;;;119.0;119.0;;;;;1;1;1
15.05.2025;10:09:09;D;Crossover Polia Baixa;3;10.0;10.0;;;88.0;121.0;;;;;1;1;1
15.05.2025;10:10:45;D;Crossover Polia Baixa;4;10.0;8.0;;;58.0;58.0;;;;;1;1;1
15.05.2025;10:13:14;D;Tríceps Francês Polia Baixa;1;10.0;10.0;;;55.0;55.0;;;;;1;1;1
15.05.2025;10:15:11;D;Tríceps Francês Polia Baixa;2;15.0;10.0;;;76.0;97.0;;;;;1;1;1
15.05.2025;10:17:04;D;Tríceps Francês Polia Baixa;3;10.0;10.0;;;82.0;105.0;;;;;1;1;1
15.05.2025;10:19:34;D;Tríceps Máquina Paralelas;1;36.0;12.0;;;76.0;92.0;;;;;1;1;1
15.05.2025;10:21:12;D;Tríceps Máquina Paralelas;2;36.0;12.0;;;;;;;;;1;1;1
15.05.2025;10:22:54;D;Tríceps Máquina Paralelas;3;36.0;8.0;;;;;;;;;1;1;1
16.05.2025;09:38:06;E;Graviton Aberto;1;70.0;10.0;;;;;;;;;1;1;1
16.05.2025;09:40:06;E;Graviton Aberto;2;70.0;10.0;;;107.0;107.0;;;;;1;1;1
16.05.2025;09:42:12;E;Graviton Aberto;3;70.0;10.0;;;110.0;110.0;;;;;1;1;1
16.05.2025;09:47:50;E;Desenvolvimento na máquina (sentado);1;20.0;12.0;;;104.0;110.0;;;;;1;1;1
16.05.2025;09:49:42;E;Desenvolvimento na máquina (sentado);2;20.0;12.0;;;117.0;123.0;;;;;1;1;1
16.05.2025;09:53:31;E;Desenvolvimento na máquina (sentado);3;20.0;12.0;;;;;;;;;1;1;1
16.05.2025;09:58:48;E;Elevação Lateral com Halteres (em pé);1;9.0;10.0;;;113.0;113.0;;;;;1;1;1
16.05.2025;10:00:37;E;Elevação Lateral com Halteres (em pé);2;9.0;10.0;;;99.0;99.0;;;;;1;1;1
16.05.2025;10:02:22;E;Elevação Lateral com Halteres (em pé);3;9.0;10.0;;;90.0;90.0;;;;;1;1;1
16.05.2025;10:08:12;E;Elevação Frontal Cross;1;15.0;7.0;;;114.0;114.0;;;;;1;1;1
16.05.2025;10:10:20;E;Elevação Frontal Cross;2;10.0;10.0;;;123.0;126.0;;;;;1;1;1
16.05.2025;10:12:09;E;Elevação Frontal Cross;3;10.0;10.0;;;124.0;124.0;;;;;1;1;1
16.05.2025;10:15:35;E;Elevação de panturrilha na máquina (sentado);1;20.0;15.0;;;77.0;77.0;;;;;1;1;1
16.05.2025;10:17:32;E;Elevação de panturrilha na máquina (sentado);2;20.0;15.0;;;101.0;101.0;;;;;1;1;1
16.05.2025;10:21:55;E;Elevação de panturrilha na máquina (sentado);3;20.0;15.0;;;88.0;126.0;;;;;1;1;1
16.05.2025;10:27:48;E;Abdominal Máquina Reto e Oblíquos 3x15 + 10 (cada lado);1;10.0;12.0;;;112.0;126.0;;;;;1;1;1
16.05.2025;10:30:14;E;Crucifixo inverso na máquina (sentado);1;15.0;10.0;;;107.0;126.0;;;;;1;1;1
16.05.2025;10:38:10;E;Crucifixo inverso na máquina (sentado);2;27.0;10.0;;;106.0;109.0;;;;;1;1;1
16.05.2025;10:39:52;E;Crucifixo inverso na máquina (sentado);3;15.0;10.0;;;;;;;;;1;1;1
22.05.2025;22:58:52;A;Mobilidade de Inferiores;1;0.0;15.0;;;;;;;;;1;1;1
22.05.2025;22:59:55;A;Mobilidade de Inferiores;2;0.0;15.0;;;;;;;;;1;1;1
22.05.2025;23:00:09;A;Mobilidade de Inferiores;3;0.0;15.0;;;69.0;69.0;;;;;1;1;1
22.05.2025;23:01:18;A;Leg Press 45 graus;1;15.0;15.0;;;84.0;94.0;;;;;1;1;1
22.05.2025;23:03:18;A;Leg Press 45 graus;2;15.0;15.0;;;119.0;119.0;;;;;1;1;1
22.05.2025;23:05:12;A;Leg Press 45 graus;3;15.0;15.0;;;75.0;105.0;;;;;1;1;1
22.05.2025;23:07:20;A;Leg Press 45 graus;4;15.0;15.0;;;76.0;106.0;;;;;1;1;1
22.05.2025;23:11:15;A;Agachamento Sumo;1;16.0;12.0;;;123.0;131.0;;;;;1;1;1
22.05.2025;23:12:57;A;Agachamento Sumo;2;16.0;10.0;;;;;;;;;1;1;1
22.05.2025;23:14:37;A;Agachamento Sumo;3;16.0;8.0;;;130.0;130.0;;;;;1;1;1
22.05.2025;23:16:41;A;Agachamento Sumo;4;16.0;6.0;;;;;;;;;1;1;1
22.05.2025;23:18:47;A;Abdução na Máquina (sentado);1;41.0;15.0;;;;;;;;;1;1;1
22.05.2025;23:21:27;A;Abdução na Máquina (sentado);2;41.0;15.0;;;97.0;97.0;;;;;1;1;1
22.05.2025;23:25:12;A;Abdução na Máquina (sentado);3;36.0;15.0;;;106.0;111.0;;;;;1;1;1
22.05.2025;23:29:13;A;Abdução na Máquina (sentado);4;32.0;13.0;;;110.0;110.0;;;;;1;1;1
22.05.2025;23:35:11;A;Agachamento Búlgaro;1;0.0;16.0;;;90.0;90.0;;;;;1;1;1
22.05.2025;23:39:31;A;Agachamento Búlgaro;2;0.0;16.0;;;107.0;122.0;;;;;1;1;1
22.05.2025;23:44:09;A;Agachamento Búlgaro;3;0.0;16.0;;;98.0;98.0;;;;;1;1;1
22.05.2025;23:47:00;A;Mesa Flexora (deitado);1;18.0;8.0;;;106.0;113.0;;;;;1;1;1
22.05.2025;23:49:20;A;Mesa Flexora (deitado);2;18.0;8.0;;;98.0;98.0;;;;;1;1;1
22.05.2025;23:52:31;A;Mesa Flexora (deitado);3;18.0;8.0;;;56.0;94.0;;;;;1;1;1
22.05.2025;23:55:52;A;Elevação Pélvica;1;10.0;10.0;;;107.0;119.0;;;;;1;1;1
22.05.2025;23:58:24;A;Elevação Pélvica;2;10.0;10.0;;;131.0;139.0;;;;;1;1;1
23.05.2025;00:01:18;A;Elevação Pélvica;3;10.0;10.0;;;;;;;;;1;1;1
23.05.2025;00:05:47;A;Lombar Banco Dorsal;1;0.0;10.0;;;110.0;111.0;;;;;1;1;1
23.05.2025;00:08:04;A;Lombar Banco Dorsal;2;0.0;15.0;;;115.0;118.0;;;;;1;1;1
23.05.2025;00:09:46;A;Lombar Banco Dorsal;3;0.0;15.0;;;;;;;;;1;1;1
23.05.2025;23:57:30;B;Puxada frontal (aberta);1;40.0;15.0;;;96.0;98.0;;;;;1;1;1
23.05.2025;23:59:23;B;Puxada frontal (aberta);2;40.0;15.0;;;93.0;93.0;;;;;1;1;1
24.05.2025;00:01:30;B;Puxada frontal (aberta);3;40.0;15.0;;;99.0;115.0;;;;;1;1;1
24.05.2025;00:03:49;B;Puxada frontal (aberta);4;40.0;15.0;;;81.0;84.0;;;;;1;1;1
24.05.2025;00:06:11;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);1;30.0;10.0;;;90.0;102.0;;;;;1;1;1
24.05.2025;00:08:12;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);2;30.0;10.0;;;91.0;103.0;;;;;1;1;1
24.05.2025;00:09:58;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);3;30.0;10.0;;;84.0;84.0;;;;;1;1;1
24.05.2025;00:11:38;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);4;40.0;10.0;;;76.0;76.0;;;;;1;1;1
24.05.2025;00:14:33;B;Remada Cavalo Fechada;1;20.0;15.0;;;55.0;55.0;;;;;1;1;1
24.05.2025;00:18:01;B;Remada Cavalo Fechada;2;20.0;12.0;;;93.0;129.0;;;;;1;1;1
24.05.2025;00:21:12;B;Remada Cavalo Fechada;3;20.0;12.0;;;130.0;130.0;;;;;1;1;1
24.05.2025;00:23:23;B;Remada Cavalo Fechada;4;20.0;10.0;;;;;;;;;1;1;1
24.05.2025;00:28:47;B;Rosca Direta com Barra (em pé);1;15.0;12.0;;;134.0;134.0;;;;;1;1;1
24.05.2025;00:31:29;B;Rosca Direta com Barra (em pé);2;15.0;12.0;;;107.0;107.0;;;;;1;1;1
24.05.2025;00:33:34;B;Rosca Direta com Barra (em pé);3;15.0;12.0;;;107.0;107.0;;;;;1;1;1
24.05.2025;00:36:31;B;Remada Serrote Unilateral (Máquina);1;23.0;10.0;;;104.0;107.0;;;;;1;1;1
24.05.2025;00:38:37;B;Remada Serrote Unilateral (Máquina);2;23.0;10.0;;;92.0;107.0;;;;;1;1;1
24.05.2025;00:40:40;B;Remada Serrote Unilateral (Máquina);3;18.0;10.0;;;81.0;107.0;;;;;1;1;1
24.05.2025;00:43:10;B;Rosca direta com barra W/EZ;1;14.0;10.0;;;107.0;107.0;;;;;1;1;1
24.05.2025;00:45:07;B;Rosca direta com barra W/EZ;2;14.0;10.0;;;107.0;107.0;;;;;1;1;1
24.05.2025;00:47:02;B;Rosca direta com barra W/EZ;3;14.0;10.0;;;;;;;;;1;1;1
24.05.2025;20:46:36;D;Supino Articulado Máquina (Pré-ativação);1;80.0;12.0;;;94.0;94.0;;;;;1;1;1
24.05.2025;20:49:08;D;Supino Articulado Máquina (Pré-ativação);2;40.0;12.0;;;73.0;84.0;;;;;1;1;1
24.05.2025;20:51:47;D;Supino Articulado Máquina (Pré-ativação);3;80.0;8.0;;;92.0;92.0;;;;;1;1;1
24.05.2025;20:53:58;D;Supino Articulado Máquina (Pré-ativação);4;40.0;12.0;;;79.0;92.0;;;;;1;1;1
24.05.2025;20:56:15;D;Supino Articulado Máquina (Pré-ativação);5;40.0;12.0;;;92.0;92.0;;;;;1;1;1
24.05.2025;21:06:35;D;Crossover Polia Alta;1;15.0;8.0;;;;;;;;;1;1;1
24.05.2025;21:08:20;D;Crossover Polia Alta;2;10.0;15.0;;;59.0;63.0;;;;;1;1;1
24.05.2025;21:10:24;D;Crossover Polia Alta;3;15.0;10.0;;;;;;;;;1;1;1
24.05.2025;21:12:24;D;Crossover Polia Alta;4;15.0;8.0;;;63.0;63.0;;;;;1;1;1
24.05.2025;21:14:51;D;Crossover Polia Baixa;1;10.0;15.0;;;;;;;;;1;1;1
24.05.2025;21:17:13;D;Crossover Polia Baixa;2;10.0;15.0;;;64.0;64.0;;;;;1;1;1
24.05.2025;21:19:03;D;Crossover Polia Baixa;3;10.0;11.0;;;64.0;64.0;;;;;1;1;1
24.05.2025;21:21:10;D;Crossover Polia Baixa;4;10.0;8.0;;;;;;;;;1;1;1
24.05.2025;21:25:16;D;Supino na Máquina (inclinado);1;20.0;10.0;;;118.0;118.0;;;;;1;1;1
24.05.2025;21:27:45;D;Supino na Máquina (inclinado);2;20.0;10.0;;;;;;;;;1;1;1
24.05.2025;21:29:30;D;Supino na Máquina (inclinado);3;20.0;10.0;;;;;;;;;1;1;1
24.05.2025;21:35:55;D;Tríceps Polia Barra Reta;1;25.0;15.0;;;77.0;77.0;;;;;1;1;1
24.05.2025;21:37:59;D;Tríceps Polia Barra Reta;2;30.0;15.0;;;;;;;;;1;1;1
24.05.2025;21:39:48;D;Tríceps Polia Barra Reta;3;30.0;10.0;;;;;;;;;1;1;1
24.05.2025;21:41:31;D;Tríceps Polia Barra Reta;4;30.0;10.0;;;86.0;88.0;;;;;1;1;1
24.05.2025;21:45:31;D;Tríceps Francês Polia Baixa;1;15.0;10.0;;;88.0;88.0;;;;;1;1;1
24.05.2025;21:47:11;D;Tríceps Francês Polia Baixa;2;15.0;10.0;;;80.0;88.0;;;;;1;1;1
24.05.2025;21:48:49;D;Tríceps Francês Polia Baixa;3;15.0;10.0;;;88.0;88.0;;;;;1;1;1
24.05.2025;21:50:45;D;Tríceps Máquina Paralelas;1;36.0;12.0;;;88.0;88.0;;;;;1;1;1
24.05.2025;21:53:25;D;Tríceps Máquina Paralelas;2;36.0;12.0;;;88.0;88.0;;;;;1;1;1
24.05.2025;21:55:05;D;Tríceps Máquina Paralelas;3;36.0;12.0;;;;;;;;;1;1;1
26.05.2025;08:38:54;A;Mobilidade de Inferiores;1;0.0;15.0;;;125.0;125.0;;;;;1;1;1
26.05.2025;08:44:44;A;Mobilidade de Inferiores;2;0.0;15.0;;;;;;;;;1;1;1
26.05.2025;08:45:01;A;Mobilidade de Inferiores;3;0.0;15.0;;;131.0;133.0;;;;;1;1;1
26.05.2025;08:46:06;A;Leg Press 45 graus;1;20.0;15.0;;;;;;;;;1;1;1
26.05.2025;08:47:56;A;Leg Press 45 graus;2;20.0;15.0;;;129.0;129.0;;;;;1;1;1
26.05.2025;08:50:26;A;Leg Press 45 graus;3;20.0;15.0;;;55.0;55.0;;;;;1;1;1
26.05.2025;08:55:45;A;Leg Press 45 graus;4;20.0;15.0;;;89.0;122.0;;;;;1;1;1
26.05.2025;08:59:44;A;Agachamento Sumo;1;16.0;12.0;;;85.0;98.0;;;;;1;1;1
26.05.2025;09:01:38;A;Agachamento Sumo;2;16.0;10.0;;;141.0;141.0;;;;;1;1;1
26.05.2025;09:03:40;A;Agachamento Sumo;3;16.0;8.0;;;127.0;133.0;;;;;1;1;1
26.05.2025;09:05:41;A;Agachamento Sumo;4;16.0;6.0;;;;;;;;;1;1;1
26.05.2025;09:13:28;A;Agachamento Búlgaro;1;0.0;16.0;;;120.0;145.0;;;;;1;1;1
26.05.2025;09:17:51;A;Agachamento Búlgaro;2;0.0;16.0;;;101.0;101.0;;;;;1;1;1
26.05.2025;09:24:45;A;Agachamento Búlgaro;3;0.0;16.0;;;97.0;97.0;;;;;1;1;1
26.05.2025;09:28:29;A;Elevação Pélvica;1;10.0;10.0;;;111.0;121.0;;;;;1;1;1
26.05.2025;09:31:06;A;Elevação Pélvica;2;10.0;10.0;;;123.0;134.0;;;;;1;1;1
26.05.2025;09:33:43;A;Elevação Pélvica;3;10.0;10.0;;;125.0;136.0;;;;;1;1;1
26.05.2025;09:36:20;A;Elevação Pélvica;4;10.0;10.0;;;138.0;141.0;;;;;1;1;1
26.05.2025;09:38:11;A;Elevação Pélvica;5;10.0;10.0;;;136.0;143.0;;;;;1;1;1
26.05.2025;09:42:45;A;Abdução na Máquina (sentado);1;36.0;15.0;;;116.0;128.0;;;;;1;1;1
26.05.2025;09:44:18;A;Abdução na Máquina (sentado);2;36.0;14.0;;;105.0;114.0;;;;;1;1;1
26.05.2025;09:46:33;A;Abdução na Máquina (sentado);3;36.0;15.0;;;96.0;100.0;;;;;1;1;1
26.05.2025;09:48:10;A;Abdução na Máquina (sentado);4;36.0;8.0;;;89.0;92.0;;;;;1;1;1
26.05.2025;09:50:20;A;Mesa Flexora (deitado);1;18.0;8.0;;;104.0;111.0;;;;;1;1;1
26.05.2025;09:52:31;A;Mesa Flexora (deitado);2;18.0;8.0;;;105.0;112.0;;;;;1;1;1
26.05.2025;09:54:43;A;Mesa Flexora (deitado);3;18.0;8.0;;;103.0;107.0;;;;;1;1;1
26.05.2025;09:57:00;A;Lombar Banco Dorsal;1;0.0;10.0;;;119.0;134.0;;;;;1;1;1
26.05.2025;09:58:33;A;Lombar Banco Dorsal;2;0.0;15.0;;;137.0;143.0;;;;;1;1;1
26.05.2025;09:59:59;A;Lombar Banco Dorsal;3;0.0;15.0;;;;;;;;;1;1;1
27.05.2025;06:48:49;B;Puxada frontal (aberta);1;40.0;15.0;;;66.0;77.0;;;;;1;1;1
27.05.2025;06:50:51;B;Puxada frontal (aberta);2;50.0;15.0;;;92.0;129.0;;;;;1;1;1
27.05.2025;06:53:02;B;Puxada frontal (aberta);3;50.0;15.0;;;130.0;130.0;;;;;1;1;1
27.05.2025;06:55:26;B;Puxada frontal (aberta);4;40.0;15.0;;;;;;;;;1;1;1
27.05.2025;06:57:45;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);1;30.0;10.0;;;118.0;118.0;;;;;1;1;1
27.05.2025;06:59:45;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);2;30.0;10.0;;;;;;;;;1;1;1
27.05.2025;07:02:52;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);3;30.0;10.0;;;114.0;114.0;;;;;1;1;1
27.05.2025;07:04:39;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);4;40.0;10.0;;;98.0;113.0;;;;;1;1;1
27.05.2025;07:09:06;B;Remada Cavalo Fechada;1;20.0;15.0;;;120.0;139.0;;;;;1;1;1
27.05.2025;07:11:19;B;Remada Cavalo Fechada;2;20.0;12.0;;;126.0;130.0;;;;;1;1;1
27.05.2025;07:13:46;B;Remada Cavalo Fechada;3;20.0;12.0;;;134.0;134.0;;;;;1;1;1
27.05.2025;07:16:08;B;Remada Cavalo Fechada;4;20.0;10.0;;;80.0;80.0;;;;;1;1;1
27.05.2025;07:22:33;B;Remada Serrote Unilateral (Máquina);1;27.0;10.0;;;122.0;122.0;;;;;1;1;1
27.05.2025;07:24:42;B;Remada Serrote Unilateral (Máquina);2;27.0;10.0;;;122.0;122.0;;;;;1;1;1
27.05.2025;07:26:58;B;Remada Serrote Unilateral (Máquina);3;27.0;10.0;;;122.0;122.0;;;;;1;1;1
27.05.2025;07:29:32;B;Rosca Direta com Barra (em pé);1;15.0;12.0;;;101.0;122.0;;;;;1;1;1
27.05.2025;07:31:52;B;Rosca Direta com Barra (em pé);2;17.5;12.0;;;94.0;94.0;;;;;1;1;1
27.05.2025;07:35:00;B;Rosca Direta com Barra (em pé);3;17.5;12.0;;;105.0;122.0;;;;;1;1;1
27.05.2025;07:37:42;B;Rosca direta com barra W/EZ;1;18.0;10.0;;;122.0;122.0;;;;;1;1;1
27.05.2025;07:39:52;B;Rosca direta com barra W/EZ;2;18.0;10.0;;;122.0;122.0;;;;;1;1;1
27.05.2025;07:41:54;B;Rosca direta com barra W/EZ;3;18.0;10.0;;;116.0;116.0;;;;;1;1;1
27.05.2025;07:43:54;B;Crucifixo inverso na máquina (sentado);1;32.0;12.0;;;116.0;116.0;;;;;1;1;1
27.05.2025;07:45:38;B;Crucifixo inverso na máquina (sentado);2;32.0;12.0;;;116.0;116.0;;;;;1;1;1
27.05.2025;07:47:29;B;Crucifixo inverso na máquina (sentado);3;32.0;8.0;;;;;;;;;1;1;1
28.05.2025;10:55:18;C;Leg Press 45 graus;1;20.0;12.0;;;113.0;113.0;;;;;1;1;1
28.05.2025;10:57:07;C;Leg Press 45 graus;2;20.0;10.0;;;126.0;126.0;;;;;1;1;1
28.05.2025;10:58:38;C;Leg Press 45 graus;3;20.0;8.0;;;;;;;;;1;1;1
28.05.2025;11:02:01;C;Cadeira extensora;1;27.0;10.0;;;129.0;129.0;;;;;1;1;1
28.05.2025;11:03:32;C;Cadeira extensora;2;27.0;10.0;;;;;;;;;1;1;1
28.05.2025;11:05:00;C;Cadeira extensora;3;32.0;10.0;;;;;;;;;1;1;1
28.05.2025;11:07:34;C;Agachamento Sumô;1;16.0;15.0;;;;;;;;;1;1;1
28.05.2025;11:09:47;C;Agachamento Sumô;2;16.0;12.0;;;;;;;;;1;1;1
28.05.2025;11:11:39;C;Agachamento Sumô;3;16.0;12.0;;;;;;;;;1;1;1
28.05.2025;11:13:23;C;Agachamento Sumô;4;16.0;10.0;;;;;;;;;1;1;1
28.05.2025;11:23:15;C;Afundo 3x8 (cada lado);1;0.0;8.0;;;123.0;130.0;;;;;1;1;1
28.05.2025;11:25:19;C;Afundo 3x8 (cada lado);2;0.0;8.0;;;116.0;116.0;;;;;1;1;1
28.05.2025;11:27:18;C;Afundo 3x8 (cada lado);3;0.0;8.0;;;116.0;116.0;;;;;1;1;1
28.05.2025;11:29:54;C;Elevação de panturrilha na máquina (em pé);1;15.0;12.0;;;100.0;116.0;;;;;1;1;1
28.05.2025;11:31:35;C;Elevação de panturrilha na máquina (em pé);2;15.0;12.0;;;90.0;124.0;;;;;1;1;1
28.05.2025;11:33:06;C;Elevação de panturrilha na máquina (em pé);3;15.0;12.0;;;;;;;;;1;1;1
30.05.2025;08:24:18;D;Supino Articulado Máquina (Pré-ativação);1;70.0;12.0;;;72.0;73.0;;;;;1;1;1
30.05.2025;08:27:26;D;Supino Articulado Máquina (Pré-ativação);2;50.0;12.0;;;104.0;104.0;;;;;1;1;1
30.05.2025;08:29:52;D;Supino Articulado Máquina (Pré-ativação);3;80.0;10.0;;;104.0;104.0;;;;;1;1;1
30.05.2025;08:32:55;D;Supino Articulado Máquina (Pré-ativação);4;50.0;12.0;;;105.0;105.0;;;;;1;1;1
30.05.2025;08:35:53;D;Supino Articulado Máquina (Pré-ativação);5;50.0;14.0;;;106.0;106.0;;;;;1;1;1
30.05.2025;08:40:21;D;Tríceps Polia Barra Reta;1;30.0;15.0;;;95.0;124.0;;;;;1;1;1
30.05.2025;08:42:30;D;Tríceps Polia Barra Reta;2;30.0;15.0;;;54.0;54.0;;;;;1;1;1
30.05.2025;08:45:46;D;Tríceps Polia Barra Reta;3;30.0;15.0;;;55.0;55.0;;;;;1;1;1
30.05.2025;08:47:58;D;Tríceps Polia Barra Reta;4;30.0;15.0;;;55.0;55.0;;;;;1;1;1
30.05.2025;08:52:06;D;Supino na Máquina (inclinado);1;20.0;10.0;;;53.0;53.0;;;;;1;1;1
30.05.2025;08:54:27;D;Supino na Máquina (inclinado);2;20.0;10.0;;;;;;;;;1;1;1
30.05.2025;08:56:15;D;Supino na Máquina (inclinado);3;20.0;10.0;;;71.0;71.0;;;;;1;1;1
30.05.2025;09:00:25;D;Crossover Polia Alta;1;30.0;8.0;;;71.0;71.0;;;;;1;1;1
30.05.2025;09:02:21;D;Crossover Polia Alta;2;30.0;10.0;;;;;;;;;1;1;1
30.05.2025;09:04:19;D;Crossover Polia Alta;3;30.0;8.0;;;50.0;50.0;;;;;1;1;1
30.05.2025;09:05:56;D;Crossover Polia Alta;4;30.0;7.0;;;;;;;;;1;1;1
30.05.2025;09:09:08;D;Crossover Polia Baixa;1;10.0;8.0;;;;;;;;;1;1;1
30.05.2025;09:11:23;D;Crossover Polia Baixa;2;10.0;10.0;;;54.0;54.0;;;;;1;1;1
30.05.2025;09:13:34;D;Crossover Polia Baixa;3;10.0;10.0;;;51.0;51.0;;;;;1;1;1
30.05.2025;09:16:09;D;Crossover Polia Baixa;4;10.0;8.0;;;;;;;;;1;1;1
30.05.2025;09:19:37;D;Tríceps Francês Polia Baixa;1;15.0;10.0;;;;;;;;;1;1;1
30.05.2025;09:21:31;D;Tríceps Francês Polia Baixa;2;15.0;10.0;;;;;;;;;1;1;1
30.05.2025;09:23:25;D;Tríceps Francês Polia Baixa;3;15.0;10.0;;;83.0;83.0;;;;;1;1;1
